Authors,DOI,DtSrcTy,FeatrNm,FetrTyp,FtrCtgr,Imagery,ImgryDt,ImgryR_,Latitud,Longitd,ThawTyp,aspect,elevation,mean_elev_100m,relative_elev,slope,solar_radiation_index,.geo
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,t2011-2 wt (Andrew),Retrogressive thaw slump,Retrogressive thaw slump,,,,68.985503,-150.717242,Abrupt,188,308.4297,309.5838419816256,-1.154154482,9,0.7612631259034874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.7172698613106,68.98550865508821]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Bert and Ernie,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.04517,-158.80459,Abrupt,252,282.5547,280.53201115725983,2.0226763427401693,5,0.6829244977034139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.80458217146835,68.04516860256989]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Gunstink1,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.963423,-150.732598,Abrupt,241,281.35938,278.93871082234347,2.4206641776565334,15,0.6305676128919423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.7325803327759,68.96342633814682]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Gunstink2,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.882584,-150.575489,Abrupt,186,334.33594,332.7825051875664,1.5534323124335856,6,0.746171688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.5755035096194,68.88258798261373]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Gunstink3,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.875634,-150.546675,Abrupt,239,332.84375,333.93978608060206,-1.096036081,13,0.649091312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.5466853369463,68.87563436244143]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,ITK II wt,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.6666,-149.8188,Abrupt,35,611.4922,611.4324403512179,0.059747149,2,0.6989279588014441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.81881001718008,68.66659024471302]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,ITK II R,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.667799,-149.819846,Abrupt,57,609.5781,608.7006383677945,0.8774866322055459,1,0.706436138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.81984270179134,68.66780202793866]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Marilyn,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.86232,-157.52834,Abrupt,39,470.83594,471.5116085464041,-0.675671046,4,0.7060704336739974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.52834542394342,67.86231828065952]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Monroe,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.87618,-157.53116,Abrupt,302,457.58594,459.27510505827064,-1.689167558,11,0.5715906101142594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.53117206706898,67.87618168628583]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Selawik,Retrogressive thaw slump,Retrogressive thaw slump,,,,66.497011,-157.60838,Abrupt,148,88.25,91.71057441714918,-3.460574417,1,0.7422403261679092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.60838410967855,66.49700706080289]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Stinking Bluffs,Retrogressive thaw slump,Retrogressive thaw slump,,,,69.5683,-150.8701,Abrupt,156,78.44531,77.74629003103506,0.6990224689649409,13,0.8281662237303296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.87008765993747,69.56829545424851]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Tear lake WT,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.527,-149.511,Abrupt,227,908.97656,909.5426110361929,-0.566048536,3,0.7047541837279246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.51097656441553,68.52699971624496]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Team America,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.05297,-158.579,Abrupt,209,297.1172,297.18563655909855,-0.068449059,1,0.7154483905177998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.57898808317898,68.05298015993016]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,TW1,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.962,-156.7889,Abrupt,20,579.75,581.6222259359566,-1.872225936,10,0.6477826564221267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.78890713226872,67.96200897654506]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Twin 2,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.96171,-156.79151,Abrupt,7,587.46875,587.0973671720666,0.3713828279334166,6,0.6624389935869194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.79150550261826,67.96171476210031]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Twin 3,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.9619,-156.792,Abrupt,48,587.0625,584.2827550352832,2.7797449647167696,16,0.6903547003788102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.79199864344716,67.96189011327233]}"
Abbott & Jones (2013),https://doi.org/10.18739/A23T9D71C,Field - published,Wood Pile,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.90087,-156.48305,Abrupt,274,621.9453,621.3917115848704,0.5536009151295502,4,0.6759793638957367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.48305113144318,67.90086296119262]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,NE-14,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.67904,-149.6232,Abrupt,253,725.02344,722.0059750785042,3.017462421495793,24,0.5145002407952395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.62321777795648,68.67903876451308]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,GTH89,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.52534,-149.54644,Abrupt,112,888.03906,887.5454601471836,0.4936023528164242,7,0.779309696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.546436998887,68.52534709095093]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,GTH88,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.50268,-149.58901,Abrupt,19,947.6094,948.4530970042207,-0.843722004,5,0.6751378638330754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.58901676859801,68.50268615307466]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Horn_Lake,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.96068,-150.31443,Abrupt,210,390.2578,390.29933434110035,-0.041521841,8,0.7220691770922437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.31444216868584,68.96068026289264]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Loon_Lake,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.92794,-161.9723,Abrupt,48,162.96875,159.16430690148778,3.8044430985122233,12,0.7015716478939973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-161.97231644858738,67.92793134766904]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Rainbucket,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.94305,-162.35649,Abrupt,41,96.91406,97.36944482210865,-0.455382322,14,0.6757156992836207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-162.35651024065234,67.9430538116052]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Grandaddy,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.03481,-159.29156,Abrupt,44,343.28906,338.52183537996564,4.767227120034363,24,0.6379704778227625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.2915631730689,68.03481190238087]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Wulik,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.8477,-163.88159,Abrupt,94,50.59375,52.624319291619216,-2.030569292,5,0.7566109693905935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.88157834577513,67.8476972110969]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Lobelia,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.87938,-150.55647,Abrupt,215,342.0625,343.52245411563274,-1.459954116,9,0.7152846941532117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.55646648078636,68.87938155139535]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Ptarmigan_Bluff,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.8762,-150.54552,Abrupt,203,343.15625,344.05963744365215,-0.903387444,14,0.7496438636872716,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.54552465721252,68.87619589598486]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Itkillik-2,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.66615,-149.8172,Abrupt,52,612.4922,610.7142049724473,1.7779825275526946,4,0.7073236312899802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.81722366123572,68.6661520673592]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Woodpile,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.89927,-156.48472,Abrupt,348,614.66406,613.5409899168906,1.1230725831094333,9,0.6115198440370707,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.48474319965953,67.89927237129426]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Good_Twin,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.95929,-156.78624,Abrupt,303,621.0625,622.2045440113953,-1.142044011,3,0.6763588815651322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.7862139365661,67.95928632112387]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Third_Twin,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.95835,-156.81985,Abrupt,256,595.22656,593.9793461869433,1.247216313056697,5,0.6802400357225519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-156.81985382371184,67.95835644537335]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Cutler_Ice,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.87649,-157.53053,Abrupt,301,457.8672,459.91021914132966,-2.043031641,7,0.626492833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.5305421024714,67.87649228542824]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Jaded_Plover,Retrogressive thaw slump,Retrogressive thaw slump,,,,67.98045,-157.07511,Abrupt,13,571.4531,572.5484102751838,-1.095285275,5,0.6762842931315223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-157.07508947404503,67.98045123971018]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Gavia_Familia,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.08324,-158.02727,Abrupt,14,376.35156,377.4755628066137,-1.124000307,4,0.6834113760044807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.02729240782887,68.08324404224257]}"
Balser & Jorgenson (2013),https://doi.org/10.18739/A2JG7M,Field - published,Filthy_Quebe,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.08735,-158.04102,Abrupt,44,377.8125,376.0095789035451,1.8029210964548952,15,0.6792065247864651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-158.041041203225,68.0873537953767]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T70,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.5971,-149.5978,Abrupt,154,754.1719,754.2502763907551,-0.078401391,1,0.7168609485747799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.5978290562488,68.59710214941201]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T69,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.5552,-149.5721,Abrupt,49,809.9453,809.9885041063842,-0.043191606,1,0.7061112835495372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.572088712813,68.55519442258768]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T68,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.6201,-149.3156,Abrupt,308,887.1719,887.7430391055124,-0.571164106,8,0.6003910026067065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.31558867347536,68.62010814183304]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T66,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.8027,-149.5404,Abrupt,294,601.1328,601.1810467531357,-0.048234253,2,0.6792486411387406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.54040765401177,68.80270298012452]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T65,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.9047,-149.5195,Abrupt,275,532,532.2894340488981,-0.289434049,3,0.6724554336513752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.5195249891228,68.9047014707828]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T64,Retrogressive thaw slump,Retrogressive thaw slump,,,,69.0567,-148.5481,Abrupt,346,406.34375,406.33575437303915,0.007995627,1,0.6884905904508648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.54809262100204,69.05670032054527]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T63,Retrogressive thaw slump,Retrogressive thaw slump,,,,69.0186,-148.8628,Abrupt,316,415.3828,415.6644116273855,-0.281599127,2,0.6745791663226934,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.86282234335764,69.01860109956425]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T62,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.9926,-148.8376,Abrupt,120,443.27344,442.5779073434249,0.6955301565751029,5,0.7572411024808507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.83759869344144,68.9925926392425]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T61,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.9039,-148.8947,Abrupt,76,445.40625,445.44200062091113,-0.035750621,2,0.7131735221795217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.89471317256417,68.90390366412011]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T60,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.8707,-148.9249,Abrupt,341,471.77344,472.0432525159113,-0.269815016,4,0.6548346620454037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.92489337784647,68.87069131738559]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T59,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.7974,-148.9599,Abrupt,139,602.46094,602.3244193532719,0.1365181467281218,3,0.7389215509948356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.959908794421,68.79740504543882]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T58,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.7853,-148.9672,Abrupt,112,620.09375,620.4605089182668,-0.366758918,1,0.714020697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.96720139622104,68.78530050783489]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T57,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.7667,-148.9479,Abrupt,25,548.3047,548.7243492435169,-0.419661744,2,0.6935311835016567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.9478925691745,68.76670326214807]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T56,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.7584,-148.9499,Abrupt,84,541.8125,542.0603508342773,-0.247850834,2,0.7178371812052495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-148.94992267832305,68.75840505753987]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T55,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.6951,-149.0418,Abrupt,88,664.27344,660.2918438672051,3.9815936327948975,10,0.7749477634399158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.04178698667405,68.69509925188689]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T40,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.6332,-149.7967,Abrupt,141,634.41406,633.1182557658974,1.295806734102598,1,0.7169556360923751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.79670732202044,68.6331897861153]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T52,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.5878,-149.7906,Abrupt,290,674.1328,675.3183557415603,-1.185543242,8,0.6101343063621245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.79058008752708,68.58780756004471]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T51,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.5691,-149.753,Abrupt,317,734.3125,733.9784278478337,0.33407215216629993,6,0.6275703857827624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.75299515025299,68.56909469480044]}"
Bowden et al. (2008),https://doi.org/10.1029/2007JG000470,Field - published,T50,Retrogressive thaw slump,Retrogressive thaw slump,,,,68.5469,-149.7566,Abrupt,194,764.39844,765.8385685270529,-1.440131027,1,0.7123254791325373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-149.7565883344932,68.54689578936794]}"
